377,16
378,21
379,16
380,16
381,27
382,16
383,20
384,16
385,20
386,16
387,16
388,16
389,16
390,26
391,16
392,12
393,16
394,16
395,27
396,16
397,27
398,16
399,21
400,16
401,666
402,52
403,39
404,27
405,27
406,27
407,27
408,16
409,20
410,16
411,12
412,16
413,12
414,16
415,16
416,12
417,16
418,12
419,16
420,20
421,93
422,102
423,61
424,21
425,42
426,21
427,42
428,27
429,16
430,27
431,16
432,27
433,16
434,12
435,16
436,16
437,12
438,16
439,20
440,16
441,20
442,16
443,16
444,22
445,16
446,4369
447,16
448,412
449,16
450,16
451,27
452,16
453,27
454,16
455,118
456,16
457,74
458,211
459,16
460,54
461,16
462,60
463,16
464,16
465,36
466,16
467,12
468,16
469,12
470,16
471,16
472,43
473,16
474,144
475,60
476,367
477,299
478,28
479,42
480,28
481,42
482,37
483,61
484,110
485,16
486,12
487,16
488,12
489,16
490,12
491,16
492,16
493,12
494,16
495,186
496,16
497,126
498,47
499,28
500,42
501,36
502,42
503,16
504,42
505,16
506,16
507,514
508,16
509,105
510,16
511,12
512,16
513,16
514,36
515,16
516,20
517,16
518,16
519,16
520,16
521,94
522,16
523,27
524,16
525,27
526,16
527,16
528,27
529,16
530,57
531,213
532,66
533,21
534,21
535,27
536,16
537,20
538,16
539,20
540,16
541,16
542,12
543,16
544,12
545,16
546,12
547,12
548,16
549,126
550,27
551,236
552,27
553,143
554,42
555,21
556,43
557,27
558,43
559,16
560,27
561,12
562,16
563,12
564,16
565,12
566,16
567,12
568,24
569,16
570,16
571,16
572,20
573,16
574,27
575,44
576,27
577,33
578,16
579,21
580,16
581,21
582,21
583,16
584,27
585,16
586,27
587,16
588,76
589,38
590,16
591,38
592,16
593,40
594,16
595,36
596,12
597,16
598,12
599,16
600,27
601,16
602,43
603,69
604,16
605,123
606,486
607,51
608,28
609,42
610,34
611,28
612,28
613,16
614,12
615,16
616,12
617,12
618,16
619,12
620,16
621,12
622,16
623,12
624,108
625,74
626,327
627,335
628,116
629,47
630,132
631,407
632,36
633,42
634,16
635,27
636,16
637,43
638,12
639,16
640,12
641,16
642,506
643,16
644,22
645,22
646,16
647,22
648,16
649,64
650,16
651,403
652,69
653,16
654,43
655,16
656,27
657,16
658,42
659,27
660,16
661,135
662,21
663,16
664,16
665,16
666,16
667,16
668,20
669,16
670,12
671,16
672,12
673,12
674,16
675,12
676,16
677,48
678,16
679,66
680,42
681,27
682,27
683,27
684,27
685,21
686,94
687,206
688,33
689,12
690,16
691,12
692,16
693,12
694,12
695,16
696,12
697,16
698,24
699,16
700,16
701,16
702,21
703,27
704,27
705,71
706,27
707,27
708,27
709,16
710,21
711,16
712,21
713,16
714,12
715,12
716,16
717,20
718,16
719,20
720,16
721,16
722,24
723,16
724,24
725,16
726,12
727,16
728,27
729,27
730,16
731,27
732,16
733,127
734,16
735,61
736,222
737,73
738,336
739,28
740,22
741,16
742,28
743,36
744,16
745,12
746,16
747,12
748,16
749,12
750,12
751,16
752,12
753,46
754,918
755,28
756,126
757,304
758,60
759,84
760,110
761,88
762,363
763,44
764,27
765,16
766,12
767,16
768,12
769,16
770,12
771,12
772,16
773,60
774,16
775,22
776,16
777,22
778,61
779,46
780,227
781,16
782,2544
783,16
784,80
785,44
786,16
787,42
788,16
789,42
790,16
791,58
792,22
793,16
794,132
795,16
796,188
797,16
798,92
799,36
800,16
801,12
802,16
803,12
804,16
805,21
806,822
807,16
808,42
809,33
810,50
811,27
812,27
813,27
814,27
815,71
816,16
817,42
818,16
819,12
820,12
821,16
822,12
823,16
824,12
825,16
826,12
827,12
828,16
829,66
830,21
831,42
832,21
833,53
834,43
835,27
836,44
837,16
838,27
839,16
840,27
841,21
842,16
843,12
844,16
845,12
846,16
847,20
848,20
849,16
850,20
851,16
852,20
853,16
854,24
855,27
856,16
857,21
858,16
859,27
860,16
861,27
862,27
863,16
864,27
865,21
866,42
867,21
868,16
869,16
870,16
871,20
872,16
873,20
874,16
875,16
876,12
877,16
878,12
879,16
880,158
881,16
882,16
883,454
884,28
885,50
886,28
887,62
888,28
889,254
890,61
891,340
892,347
893,16
894,12
895,16
896,16
897,12
898,16
899,12
900,16
901,12
902,16
903,16
904,378
905,16
906,112
907,46
908,51
909,46
910,36
911,42
912,16
913,44
914,16
915,44
916,16
917,16
918,422
919,16
920,48
921,16
922,22
923,16
924,16
925,98
926,16
927,64
928,16
929,40
930,16
931,16
932,27
933,16
934,27
935,16
936,112
937,16
938,16
939,61
940,102
941,222
942,57
943,42
944,16
945,16
946,408
947,16
948,12
949,16
950,12
951,16
952,16
953,12
954,16
955,12
956,16
957,97
958,27
959,27
960,27
961,21
962,123
963,33
964,90
965,33
966,27
967,27
968,16
969,27
970,16
971,12
972,16
973,16
974,12
975,16
976,16
977,16
978,20
979,16
980,16
981,20
982,27
983,34
984,33
985,21
986,16
987,16
988,21
989,16
990,27
991,16
992,27
993,16
994,16
995,20
996,16
997,16
998,16
999,96
1000,16
1001,16
1002,20
1003,16
1004,12
1005,16
1006,12
1007,16
1008,16
1009,33
1010,16
1011,102
1012,16
1013,147
1014,27
1015,27
1016,27
1017,27
1018,42
1019,36
1020,61
1021,16
1022,16
1023,12
1024,16
1025,12
1026,16
1027,12
1028,16
1029,16
1030,12
1031,16
1032,98
1033,364
1034,86
1035,204
1036,110
1037,171
1038,46
1039,88
1040,46
1041,27
1042,16
1043,16
1044,44
1045,16
1046,12
1047,16
1048,12
1049,16
1050,16
1051,22
1052,16
1053,22
1054,16
1055,690
1056,16
1057,16
1058,650
1059,47
1060,35
1061,16
1062,27
1063,16
1064,16
1065,111
1066,16
1067,237
1068,16
1069,720
1070,62
1071,47
1072,38
1073,16
1074,28
1075,16
1076,142
1077,16
1078,16
1079,12
1080,16
1081,12
1082,16
1083,12
1084,16
1085,16
1086,86
1087,28
1088,100
1089,28
1090,96
1091,27
1092,39
1093,43
1094,27
1095,43
1096,21
1097,12
1098,16
1099,16
1100,12
1101,16
1102,12
1103,16
1104,12
1105,16
1106,16
1107,16
1108,16
1109,16
1110,27
1111,44
1112,27
1113,27
1114,34
1115,16
1116,21
1117,16
1118,21
1119,16
1120,16
1121,123
1122,16
1123,12
1124,16
1125,20
1126,16
1127,16
1128,32
1129,16
1130,20
1131,16
1132,42
1133,16
1134,16
1135,12
1136,16
1137,27
1138,16
1139,27
1140,16
1141,16
1142,21
1143,21
1144,61
1145,21
1146,27
1147,27
1148,16
1149,20
1150,16
1151,20
1152,16
1153,12
1154,16
1155,16
1156,12
1157,16
1158,12
1159,16
1160,12
1161,16
1162,27
1163,82
1164,122
1165,238
1166,110
1167,755
1168,75
1169,533
1170,42
1171,16
1172,27
1173,16
1174,12
1175,16
1176,16
1177,12
1178,16
1179,12
1180,16
1181,426
1182,16
1183,16
1184,36
1185,16
1186,36
1187,118
1188,61
1189,104
1190,16
1191,35
1192,16
1193,56
1194,16
1195,54
1196,55
1197,16
1198,27
1199,16
1200,62
1201,16
1202,64
1203,110
1204,16
1205,62
1206,16
1207,22
1208,16
1209,12
1210,12
1211,16
1212,69
1213,16
1214,67
1215,16
1216,43
1217,254
1218,28
1219,631
1220,28
1221,77
1222,202
1223,76
1224,191
1225,16
1226,12
1227,16
1228,12
1229,16
1230,12
1231,12
1232,16
1233,12
1234,16
1235,12
1236,16
1237,16
1238,58
1239,33
1240,244
1241,36
1242,1783
1243,27
1244,27
1245,27
1246,16
1247,27
1248,16
1249,33
1250,16
1251,12
1252,12
1253,16
1254,20
1255,16
1256,20
1257,16
1258,20
1259,20
1260,16
1261,24
1262,16
1263,42
1264,16
1265,21
1266,27
1267,16
1268,27
1269,16
1270,27
1271,16
1272,21
1273,64
1274,21
1275,64
1276,16
1277,40
1278,16
1279,20
1280,20
1281,16
1282,12
1283,16
1284,12
1285,16
1286,12
1287,12
1288,16
1289,45
1290,16
1291,27
1292,27
1293,27
1294,42
1295,27
1296,571
1297,36
1298,322
1299,21
1300,34
1301,21
1302,16
1303,12
1304,16
1305,12
1306,16
1307,12
1308,12
1309,16
1310,48
1311,16
1312,38
1313,16
1314,64
1315,126
1316,46
1317,125
1318,28
1319,27
1320,16
1321,68
1322,45
1323,16
1324,45
1325,16
1326,42
1327,16
1328,22
1329,22
1330,16
1331,72
1332,16
1333,206
1334,16
1335,110
1336,38
1337,16
1338,12
1339,16
1340,27
1341,16
1342,44
1343,143
1344,16
1345,815
1346,16
1347,183
1348,47
1349,93
1350,1263
1351,78
1352,248
1353,16
1354,22
1355,16
1356,12
1357,12
1358,16
1359,12
1360,16
1361,12
1362,16
1363,12
1364,12
1365,16
1366,42
1367,28
1368,283
1369,217
1370,350
1371,150
1372,75
1373,74
1374,28
1375,27
1376,16
1377,27
1378,12
1379,16
1380,12
1381,16
1382,12
1383,16
1384,16
1385,16
1386,16
1387,20
1388,16
1389,20
1390,16
1391,27
1392,34
1393,16
1394,21
1395,16
1396,48
1397,16
1398,27
1399,27
1400,16
1401,27
1402,16
1403,27
1404,16
1405,62
1406,296
1407,16
1408,296
1409,16
1410,20
1411,16
1412,12
1413,12
1414,16
1415,12
1416,16
1417,36
1418,16
1419,21
1420,21
1421,21
1422,27
1423,27
1424,50
1425,27
1426,399
1427,44
1428,21
1429,16
1430,16
1431,12
1432,16
1433,12
1434,12
1435,16
1436,12
1437,16
1438,12
1439,16
1440,16
1441,16
1442,96
1443,115
1444,150
1445,3872
1446,27
1447,27
1448,27
1449,16
1450,27
1451,16
1452,294
1453,16
1454,1188
1455,12
1456,16
1457,12
1458,16
1459,22
1460,16
1461,82
1462,146
1463,16
1464,3588
1465,16
1466,38
1467,37
1468,43
1469,35
1470,16
1471,57
1472,16
1473,71
1474,16
1475,27
1476,43
1477,97
1478,51
1479,159
1480,102
1481,16
1482,200
1483,1030
1484,16
1485,22
1486,16
1487,12
1488,16
1489,12
1490,12
1491,16
1492,12
1493,16
1494,27
1495,28
1496,361
1497,78
1498,46
1499,63
1500,515
1501,347
1502,47
1503,142
1504,61
1505,16
1506,12
1507,16
1508,12
1509,16
1510,16
1511,12
1512,16
1513,12
1514,16
1515,90
1516,16
1517,16
1518,118
1519,406
1520,42
1521,28
1522,42
1523,16
1524,16
1525,1158
1526,16
1527,138
1528,16
1529,27
1530,16
1531,16
1532,12
1533,16
1534,20
1535,16
1536,40
1537,16
1538,16
1539,16
1540,16
1541,20
1542,16
1543,12
1544,16
1545,16
1546,27
1547,16
1548,21
1549,16
1550,21
1551,21
1552,21
1553,42
1554,27
1555,42
1556,27
1557,20
1558,16
1559,16
1560,12
1561,16
1562,12
1563,16
1564,12
1565,16
1566,16
1567,12
1568,16
1569,12
1570,27
1571,255
1572,63
1573,162
1574,108
1575,33
1576,34
1577,27
1578,27
1579,16
1580,16
1581,27
1582,16
1583,12
1584,16
1585,12
1586,16
1587,16
1588,16
1589,16
1590,20
1591,16
1592,20
1593,16
1594,16
1595,42
1596,37
1597,43
1598,16
1599,45
1600,16
1601,16
1602,71
1603,16
1604,27
1605,16
1606,27
1607,47
1608,16
1609,760
1610,16
1611,62
1612,16
1613,22
1614,16
1615,16
1616,12
1617,16
1618,12
1619,16
1620,12
1621,16
1622,16
1623,43
1624,16
1625,150
1626,28
1627,87
1628,120
1629,46
1630,102
1631,57
1632,42
1633,16
1634,38
1635,16
1636,16
1637,12
1638,16
1639,12
1640,16
1641,12
1642,16
1643,16
1644,38
1645,16
1646,1262
1647,636
1648,324
1649,328
1650,28
1651,34
1652,28
1653,27
1654,16
1655,68
1656,16
1657,16
1658,69
1659,16
1660,12
1661,16
1662,22
1663,16
1664,16
1665,44
1666,16
1667,618
1668,16
1669,16
1670,16
1671,16
1672,21
1673,16
1674,27
1675,16
1676,27
1677,16
1678,16
1679,21
1680,16
1681,98
1682,108
1683,1517
1684,16
1685,16
1686,20
1687,16
1688,20
1689,16
1690,12
1691,16
1692,16
1693,12
1694,16
1695,12
1696,16
1697,27
1698,16
1699,27
1700,144
1701,27
1702,69
1703,573
1704,66
1705,21
1706,21
1707,34
1708,21
1709,27
1710,16
1711,12
1712,16
1713,16
1714,12
1715,16
1716,12
1717,16
1718,16
1719,16
1720,16
1721,20
1722,16
1723,181
1724,27
1725,27
1726,27
1727,16
1728,27
1729,16
1730,27
1731,16
1732,27
1733,16
1734,16
1735,27
1736,16
1737,20
1738,16
1739,24
1740,16
1741,16
1742,790
1743,16
1744,116
1745,16
1746,12
1747,16
1748,16
1749,44
1750,16
1751,43
1752,16
1753,43
1754,16
1755,374
1756,2689
1757,78
1758,123
1759,60
1760,285
1761,16
1762,16
1763,38
1764,16
1765,12
1766,16
1767,12
1768,16
1769,16
1770,12
1771,16
1772,12
1773,16
1774,74
1775,77
1776,162
1777,111
1778,274
1779,61
1780,120
1781,42
1782,28
1783,16
1784,34
1785,16
1786,34
1787,16
1788,12
1789,16
1790,16
1791,12
1792,16
1793,204
1794,16
1795,36
1796,16
1797,16
1798,22
1799,132
1800,51
1801,16
1802,1015
1803,16
1804,16
1805,34
1806,16
1807,27
1808,16
1809,27
1810,16
1811,244
1812,134
1813,16
1814,40
1815,16
1816,16
1817,16
1818,16
1819,20
1820,16
1821,12
1822,16
1823,12
1824,12
1825,16
1826,21
1827,16
1828,21
1829,27
1830,42
1831,50
1832,27
1833,265
1834,27
1835,275
1836,21
1837,34
1838,16
1839,16
1840,12
1841,16
1842,12
1843,16
1844,12
1845,12
1846,16
1847,12
1848,16
1849,72
1850,33
1851,197
1852,62
1853,27
1854,27
1855,27
1856,27
1857,16
1858,27
1859,27
1860,16
1861,27
1862,16
1863,12
1864,16
1865,12
1866,20
1867,16
1868,20
1869,16
1870,20
1871,16
1872,16
1873,16
1874,16
1875,16
1876,16
1877,27
1878,16
1879,27
1880,27
1881,16
1882,27
1883,16
1884,55
1885,151
1886,217
1887,152
1888,1298
1889,60
1890,16
1891,22
1892,16
1893,22
1894,12
1895,16
1896,12
1897,16
1898,12
1899,16
1900,12
1901,12
1902,16
1903,64
1904,56
1905,152
1906,56
1907,84
1908,279
1909,73
1910,831
1911,47
1912,242
1913,16
1914,12
1915,12
1916,16
1917,12
1918,16
1919,12
1920,16
1921,12
1922,182
1923,16
1924,8924
1925,16
1926,22
1927,28
1928,54
1929,42
1930,28
1931,99
1932,16
1933,83
1934,16
1935,69
1936,35
1937,16
1938,27
1939,16
1940,12
1941,16
1942,88
1943,150
1944,16
1945,60
1946,16
1947,38
1948,16
1949,22
1950,12
1951,16
1952,12
1953,16
1954,27
1955,16
1956,21
1957,21
1958,16
1959,537
1960,33
1961,146
1962,27
1963,27
1964,27
1965,16
1966,20
1967,16
1968,12
1969,16
1970,12
1971,12
1972,16
1973,12
1974,16
1975,12
1976,16
1977,12
1978,111
1979,153
1980,100
1981,39
1982,42
1983,21
1984,42
1985,27
1986,27
1987,27
1988,16
1989,27
1990,16
1991,12
1992,12
1993,16
1994,12
1995,16
1996,40
1997,16
1998,20
1999,20
2000,16
2001,20
2002,16
2003,16
2004,21
2005,27
2006,33
2007,16
2008,36
2009,16
2010,27
2011,16
2012,27
2013,27
2014,16
2015,141
2016,16
2017,46
2018,16
2019,16
2020,16
2021,16
2022,20
2023,16
2024,12
2025,16
2026,12
2027,12
2028,16
2029,228
2030,16
2031,155
2032,16
2033,175
2034,381
2035,61
2036,121
2037,28
2038,50
2039,47
2040,121
2041,71
2042,16
2043,12
2044,16
2045,12
2046,16
2047,12
2048,12
2049,16
2050,12
2051,16
2052,660
2053,16
2054,3246
2055,85
2056,672
2057,42
2058,28
2059,42
2060,36
2061,42
2062,71
2063,16
2064,71
2065,16
2066,107
2067,16
2068,12
2069,12
2070,16
2071,36
2072,16
2073,474
2074,16
2075,60
2076,174
2077,16
2078,30
2079,16
2080,34
2081,16
2082,34
2083,27
2084,16
2085,27
2086,16
2087,164
2088,16
2089,625
2090,129
2091,74
2092,133
2093,16
2094,22
2095,16
2096,22
2097,36
2098,16
2099,12
2100,16
2101,12
2102,16
2103,12
2104,12
2105,16
2106,27
2107,16
2108,73
2109,27
2110,876
2111,42
2112,21
2113,42
2114,21
2115,42
2116,27
2117,27
2118,27
2119,16
2120,12
2121,16
2122,12
2123,16
2124,12
2125,12
2126,16
2127,46
2128,16
2129,20
2130,16
2131,27
2132,27
2133,27
2134,43
2135,16
2136,33
2137,16
2138,33
2139,21
2140,16
2141,27
2142,16
2143,27
2144,16
2145,16
2146,24
2147,16
2148,16
2149,16
2150,16
2151,16
2152,16
2153,20
2154,16
2155,12
2156,16
2157,27
2158,16
2159,16
2160,21
2161,16
2162,1740
2163,78
2164,695
2165,27
2166,27
2167,27
2168,27
2169,27
2170,16
2171,42
2172,16
2173,16
2174,12
2175,16
2176,12
2177,16
2178,12
2179,16
2180,16
2181,12
2182,217
2183,2025
2184,225
2185,293
2186,73
2187,168
2188,42
2189,36
2190,42
2191,16
2192,42
2193,16
2194,16
2195,12
2196,16
2197,12
2198,16
2199,12
2200,16
2201,16
2202,368
2203,16
2204,22
2205,16
2206,90
2207,16
2208,110
2209,351
2210,16
2211,45
2212,16
2213,27
2214,16
2215,16
2216,27
2217,16
2218,143
2219,157
2220,226
2221,16
2222,16
2223,38
2224,16
2225,22
2226,16
2227,36
2228,16
2229,16
2230,12
2231,16
2232,12
2233,16
2234,35
2235,16
2236,16
2237,151
2238,177
2239,1569
2240,28
2241,71
2242,115
2243,47
2244,58
2245,33
2246,20
2247,16
2248,12
2249,16
2250,16
2251,12
2252,16
2253,12
2254,16
2255,12
2256,16
2257,16
2258,46
2259,21
2260,27
2261,27
2262,27
2263,27
2264,27
2265,27
2266,16
2267,33
2268,16
2269,21
2270,16
2271,16
2272,12
2273,16
2274,20
2275,16
2276,20
2277,16
2278,16
2279,16
2280,16
2281,16
2282,16
2283,42
2284,16
2285,16
2286,27
2287,16
2288,27
2289,16
2290,21
2291,16
2292,16
2293,96
2294,111
2295,132
2296,27
2297,20
2298,16
2299,16
2300,20
2301,16
2302,12
2303,16
2304,12
2305,16
2306,16
2307,12
2308,16
2309,12
2310,16
2311,27
2312,27
2313,27
2314,136
2315,21
2316,87
2317,232
2318,61
2319,144
2320,46
2321,34
2322,16
2323,12
2324,16
2325,12
2326,16
2327,16
2328,12
2329,16
2330,262
2331,16
2332,22
2333,16
2334,16
2335,22
2336,28
2337,566
2338,94
2339,1355
2340,16
2341,16
2342,43
2343,16
2344,27
2345,16
2346,42
2347,16
2348,16
2349,126
2350,16
2351,228
2352,16
2353,134
2354,16
2355,16
2356,36
2357,16
2358,12
2359,16
2360,12
2361,16
2362,16
2363,43
2364,16
2365,45
2366,16
2367,88
2368,46
2369,28
2370,98
2371,28
2372,210
2373,28
2374,134
2375,16
2376,16
2377,12
2378,16
2379,12
2380,16
2381,12
2382,16
2383,16
2384,12
2385,16
2386,62
2387,278
2388,50
2389,21
2390,21
2391,61
2392,27
2393,70
2394,27
2395,27
2396,16
2397,16
2398,21
2399,16
2400,12
2401,16
2402,12
2403,16
2404,16
2405,20
2406,16
2407,20
2408,16
2409,20
2410,16
2411,16
2412,138
2413,36
2414,48
2415,16
2416,27
2417,16
2418,16
2419,27
2420,16
2421,27
2422,16
2423,195
2424,285
2425,16
2426,16
2427,16
2428,20
2429,16
2430,20
2431,16
2432,16
2433,12
2434,16
2435,12
2436,16
2437,12
2438,16
2439,16
2440,27
2441,27
2442,82
2443,27
2444,27
2445,27
2446,21
2447,1372
2448,45
2449,284
2450,16
2451,12
2452,16
2453,16
2454,12
2455,16
2456,12
2457,16
2458,12
2459,16
2460,16
2461,214
2462,16
2463,616
2464,28
2465,450
2466,61
2467,1357
2468,91
2469,16
2470,151
2471,16
2472,44
2473,35
2474,16
2475,84
2476,16
2477,12
2478,16
2479,92
2480,22
2481,16
2482,48
2483,16
2484,38
2485,16
2486,64
2487,50
2488,16
2489,27
2490,16
2491,27
2492,16
2493,27
2494,995
2495,16
2496,69
2497,165
2498,61
2499,622
2500,61
2501,22
2502,16
2503,58
2504,16
2505,58
2506,16
2507,12
2508,12
2509,16
2510,12
2511,16
2512,12
2513,16
2514,44
2515,225
2516,46
2517,82
2518,47
2519,600
2520,47
2521,123
2522,113
2523,610
2524,117
2525,16
2526,27
2527,16
2528,12
2529,12
2530,16
2531,12
2532,16
2533,12
2534,16
2535,16
2536,20
2537,16
2538,20
2539,16
2540,4006
2541,27
2542,63
2543,33
2544,16
2545,21
2546,16
2547,21
2548,16
2549,27
2550,27
2551,16
2552,27
2553,16
2554,16
2555,16
2556,16
2557,16
2558,16
2559,40
2560,16
2561,20
2562,16
2563,12
2564,12
2565,16
2566,21
2567,16
2568,60
2569,16
2570,96
2571,65
2572,27
2573,27
2574,27
2575,27
2576,27
2577,138
2578,44
2579,16
2580,12
2581,16
2582,12
2583,16
2584,12
2585,12
2586,16
2587,12
2588,16
2589,12
2590,16
2591,61
2592,149
2593,21
2594,42
2595,33
2596,42
2597,27
2598,34
2599,27
2600,16
2601,27
2602,16
2603,21
2604,16
2605,12
2606,12
2607,16
2608,36
2609,16
2610,22
2611,16
2612,22
2613,158
2614,16
2615,130
2616,344
2617,61
2618,16
2619,27
2620,27
2621,16
2622,27
2623,16
2624,44
2625,16
2626,87
2627,1475
2628,47
2629,546
2630,16
2631,22
2632,16
2633,126
2634,98
2635,16
2636,12
2637,16
2638,12
2639,16
2640,12
2641,12
2642,16
2643,92
2644,16
2645,272
2646,28
2647,201
2648,42
2649,127
2650,171
2651,75
2652,296
2653,4872
2654,211
2655,12
2656,16
2657,12
2658,16
2659,12
2660,16
2661,12
2662,12
2663,16
2664,64
2665,16
2666,60
2667,28
2668,61
2669,90
2670,46
2671,63
2672,46
2673,68
2674,16
2675,159
2676,44
2677,16
2678,36
2679,16
2680,12
2681,16
2682,12
2683,20
2684,16
2685,16
2686,16
2687,16
2688,16
2689,32
2690,44
2691,16
2692,12
2693,16
2694,27
2695,16
2696,27
2697,36
2698,16
2699,36
2700,16
2701,393
2702,21
2703,27
2704,27
2705,27
2706,20
2707,16
2708,20
2709,16
2710,12
2711,12
2712,16
2713,12
2714,16
2715,12
2716,16
2717,12
2718,27
2719,16
2720,27
2721,21
2722,343
2723,21
2724,887
2725,79
2726,33
2727,42
2728,27
2729,27
2730,16
2731,12
2732,12
2733,16
2734,12
2735,16
2736,12
2737,16
2738,16
2739,20
2740,16
2741,20
2742,16
2743,20
2744,27
2745,138
2746,148
2747,16
2748,21
2749,16
2750,35
2751,16
2752,71
2753,44
2754,16
2755,44
2756,16
2757,38
2758,16
2759,38
2760,38
2761,16
2762,920
2763,16
2764,1440
2765,16
2766,12
2767,12
2768,16
2769,12
2770,16
2771,102
2772,16
2773,306
2774,85
2775,28
2776,64
2777,28
2778,61
2779,28
2780,61
2781,166
2782,16
2783,62
2784,16
2785,12
2786,16
2787,16
2788,12
2789,16
2790,12
2791,16
2792,12
2793,16
2794,16
2795,130
2796,94
2797,117
2798,114
2799,178
2800,330
2801,46
2802,149
2803,16
2804,27
2805,16
2806,43
2807,16
2808,16
2809,12
2810,16
2811,12
2812,16
2813,22
2814,16
2815,16
2816,22
2817,16
2818,1274
2819,16
2820,94
2821,21
2822,16
2823,27
2824,16
2825,27
2826,16
2827,27
2828,16
2829,16
2830,36
2831,21
2832,61
2833,16
2834,16
2835,16
2836,16
2837,20
2838,16
2839,20
2840,16
2841,12
2842,16
2843,16
2844,12
2845,16
2846,33
2847,16
2848,27
2849,27
2850,27
2851,27
2852,27
2853,61
2854,153
2855,1153
2856,42
2857,33
2858,34
2859,16
2860,12
2861,16
2862,12
2863,16
2864,16
2865,12
2866,16
2867,12
2868,16
2869,16
2870,16
2871,16
2872,130
2873,27
2874,787
2875,27
2876,73
2877,16
2878,16
2879,21
2880,16
2881,33
2882,16
2883,27
2884,16
2885,16
2886,12
2887,16
2888,20
2889,16
2890,16
2891,16
2892,16
2893,64
2894,16
2895,22
2896,16
2897,27
2898,16
2899,16
2900,34
2901,16
2902,68
2903,16
2904,35
2905,73
2906,453
2907,61
2908,28
2909,89
2910,16
2911,36
2912,16
2913,16
2914,12
2915,16
2916,12
2917,16
2918,12
2919,16
2920,16
2921,12
2922,16
2923,27
2924,28
2925,81
2926,987
2927,76
2928,284
2929,157
2930,240
2931,76
2932,254
2933,16
2934,16
2935,27
2936,16
2937,12
2938,16
2939,12
2940,16
2941,16
2942,360
2943,16
2944,22
2945,16
2946,36
2947,16
2948,46
2949,608
2950,965
2951,68
2952,16
2953,162
2954,16
2955,16
2956,42
2957,16
2958,42
2959,16
2960,27
2961,16
2962,16
2963,290
2964,16
2965,428
2966,16
2967,20
2968,16
2969,16
2970,12
2971,16
2972,12
2973,16
2974,36
2975,16
2976,16
2977,27
2978,16
2979,27
2980,27
2981,27
2982,27
2983,27
2984,111
2985,153
2986,99
2987,16
2988,16
2989,16
2990,16
2991,12
2992,16
